tokenAddress,from,tokenAmount,paycoinAmount
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4e244a11a2f30b3bF411276387f14EA37b38B135,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,198132790050045427712,15306588224701763996955
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x71Fa541499771988c2B52F7a787F9C82Fc404522,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x65a2d884472237288684cB04dbEE7f2C340a18A0,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x08A6018E022A33b4B794b0b30839bcE739696EbC,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x25a509da5DfBe06397dbfe5F82e97fbFB75C237B,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x7Be7807E16233c7875E405C8eD7EdA4d595b477a,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,1481279119809943296,98137847327375045025986
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,150605932019334610944,50097678278998490926602
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB86340BD1c5F7dB534B703E5A44A974548892B38,145799546072159240192,35996365582123001732857
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xfA3dAD1FecF5C286DEB431c4B45BBED1116C25af,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC89af34415eb512A276670d78f9679Fb8214202B,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Adb6008DEB5AE5103d4913Cf7aa041cB32dae8c,9084917858068626145280,19917692726127309072638
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x87Fe3884cCD5b27D8377770A296634110F87859a,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x51bA50df645da5729bB513fA3293459E50449092,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,39412741671488376012800,70138663363945089532135
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x260013180219B4B69212d0377E1e309749DD6ef5,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,33682113091076184080384,44897554054059893090871
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x87Fe3884cCD5b27D8377770A296634110F87859a,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x911951798c45F8F6c74DF1422B3ac4025831d98E,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x2BEe4Fc82b4843A40E5a41329dd865e31CDE8492,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,1446774987681053952,111860421793007984724561
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x9D4414D600E16975b501019B9131dBB033259cF5,247142002261227136,20924166673777301915020
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xE2B4AD165eFdF776A33ce861B02b1feb110a6604,483385112704767033344,182709476581745268192150
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,596129952740119040,42540696604404294313818
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5431F4e3F34374f0177C56B1418B659257b1524a,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xCc1ab890b74693115a725F74A0738869a784A1Cc,6648480961989442560,1390189268475619682285
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,520002934377440768,21589980724852891974109
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD1340cA7C4f28c312f1115abbEf2956711c3f25b,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5431F4e3F34374f0177C56B1418B659257b1524a,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5334142a596e53120233703F7c7AaB5AedB8e968,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,127847404329731184,4753592007545584583178
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,131462286344425668608,328771422001784647096
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,37899466393835731419136,88451529021728914902349
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3d8C86a810d3E84a3194d278B921F4cDbe085Bc1,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x51bA50df645da5729bB513fA3293459E50449092,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,47742066556126776,3053344784281405981026
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xf4B590898bcf0f5113068CD9Dd07aaee0f3B11D8,45197069966865600,2915320968251424836037
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x2D0377757C1fD6097B16Bcd5B83C2B7e05F8B84B,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x193938a2bd57D7269A0323fe629a3bC6D955abe4,526409893651725120,25943261108671334501171
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9172507e25bAF34C10cdBCeFC7625F87c1EFf8a4,106294754782413144064,56303054917236654957714
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA5136B07b05905EEE6679f935B8E6A118ffAC926,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x4eeA6E28F723E30FcF88acf448FB63813E08549B,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE2B4AD165eFdF776A33ce861B02b1feb110a6604,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD942a16F67fb9b0534FFa1D1FEc439Ae07510877,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xcEaAea1f3e4b0f779dC05Ae13dd1110138F8c34d,377134853567368192,16500875176329457056218
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x49F07764389B0641C820C6bcB470E42cC89e92BA,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x49F07764389B0641C820C6bcB470E42cC89e92BA,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xc4a97b4b2b5f442C9f67a1BB5C330e8e9D4276c3,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x242F16Ed8f8E347013304672e3928a22624b33Dc,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd32d78003cae40cca6E156cF49b3508A37404F73,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x08A6018E022A33b4B794b0b30839bcE739696EbC,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x4e244a11a2f30b3bF411276387f14EA37b38B135,792257351470955,48076471524487020737
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x989033E708AEeAb3658D448dcB7Cc330401a5c55,33245640687744328925184,54883043949617295329333
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,2917926968661019136,3375457669279640440524
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB86340BD1c5F7dB534B703E5A44A974548892B38,90462941012397408,5667940668295069586754
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x582D13CedB408dA56e27b37E05711d1ade3B1047,79725558628418437120,93844674043032675819243
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x51bA50df645da5729bB513fA3293459E50449092,249114021112436883456,546958656746531961318
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB86340BD1c5F7dB534B703E5A44A974548892B38,80292254556454961152,70087892668276180312382
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,22510246604672761856,19245903199866023637109
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x30fa36558A45Cb775a767BC1EA3F656899e20326,92584555922378032,7549727096062573291727
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,40408079843041460224,112459218164029937795
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,149100242343790496,9918629225112655122129
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1cFe3dB0B28282B573dc4C5E2575452d5B936E0C,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41b19083452265c7B7d2324D615CDE5968B99379,1876292525729191936,1628277349076780607324
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1aaBD40A051821D8feFE050202a4D512275874c8,9267009653529375670272,32415512919544563032978
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x89c568F573C282f83F802F0685F878CD727d80bc,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xde62AAb395765b45FbC14fcF3952176CD6816f27,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,3319204684487224832,3154034888918727652873
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x582D13CedB408dA56e27b37E05711d1ade3B1047,66004813931827472,6791516018841016921669
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x08A6018E022A33b4B794b0b30839bcE739696EbC,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,20025823274094265630720,61342235041777009589025
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x89c568F573C282f83F802F0685F878CD727d80bc,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,5011563452877036847104,13854835299966115637654
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,8908099335392772227072,27109488009673078441759
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x30fa36558A45Cb775a767BC1EA3F656899e20326,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x193938a2bd57D7269A0323fe629a3bC6D955abe4,483675925536748800,45283104167553492201123
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,2544951914614788980736,15348768358093974071435
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x71Fa541499771988c2B52F7a787F9C82Fc404522,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB2e7101Ad42c630204a3C4677fc7A7F54102Bf10,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1Cc32A47cE9764b914C43f86895A2B3028c7f3C4,0,0
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,350595901149055614976,2115349720236964195987
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,123466336686961328128,44745734926711635948228
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,2834707007522031009792,7023429529897055156916
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x6276b885379Fc54d16C0773f0e4F8b91D415A360,5303678764619097088,6432745123882807420566
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBaa3bb6E00F9BB3d4FEc8aF8aaf35dfAFeC9fEce,242927248399209857024,642129319249987949973
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD41C49B06e5FD3249bB8E8E6725b89246AD25d3f,997501285622309120,1173839116580159980435
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x7Be7807E16233c7875E405C8eD7EdA4d595b477a,1864239552367438594048,4901282993606535491800
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,0,0
